index,Start,High,Low,Volume
2938,2018-08-02,7685.923378593,7508.516748605,4163829164.005342
2939,2018-08-03,7548.45773574,7309.308752017,4091971159.843146
2940,2018-08-04,7491.741800212,6967.696860292,3860203504.513457
2941,2018-08-05,7076.470273596,6924.906451544,3682909104.367678
2942,2018-08-06,7144.007979114,6869.734954513,3306255574.1445484
2943,2018-08-07,7140.708761556,6722.266220746,3700827846.127184
2944,2018-08-08,6736.300264249,6205.35234374,4609610922.224341
2945,2018-08-09,6629.937973848,6248.586463689,4210397000.6718974
2946,2018-08-10,6587.10507013,6109.974094768,4181392943.931878
2947,2018-08-11,6460.502985999,6100.812338657,4185821570.730027
2948,2018-08-12,6433.37253417,6227.37113489,3631377731.046385
2949,2018-08-13,6509.961457311,6209.058762999,3625488362.313673
2950,2018-08-14,6287.053220705,5952.335379774,4314826467.957589
2951,2018-08-15,6594.442382035,6217.842249039,4271528735.366837
2952,2018-08-16,6475.480838249,6263.53697101,4159955398.34352
2953,2018-08-17,6587.627901993,6331.717333933,4220932607.4300776
2954,2018-08-18,6628.42929799,6345.785261392,4098661004.492455
2955,2018-08-19,6543.63761398,6354.653622556,3185408871.9864283
2956,2018-08-20,6539.18499546,6277.4023894,3226319434.9999075
2957,2018-08-21,6494.949181666,6282.055267622,3352928439.4427915
2958,2018-08-22,6820.081466748,6319.848349671,3605706790.047852
2959,2018-08-23,6545.659034842,6379.980149324,3432974935.304823
2960,2018-08-24,6721.363282331,6501.066966866,3159935178.710102
2961,2018-08-25,6787.24134918,6682.141058337,3482620041.8107104
2962,2018-08-26,6763.799067002,6594.151991808,2897692512.0954666
2963,2018-08-27,6885.057976095,6671.239735192,3208584744.267615
2964,2018-08-28,7116.237490354,6870.993672867,4088489331.560648
2965,2018-08-29,7118.609059683,6960.460368316,4017126669.355944
2966,2018-08-30,7058.898976723,6832.739176005,3821615060.285881
2967,2018-08-31,7056.498152081,6905.33914944,3847879824.793688
2968,2018-09-01,7238.263496486,7011.745044966,3736417380.529207
2969,2018-09-02,7303.005790535,7126.753759791,4026452649.613735
2970,2018-09-03,7324.29065154,7185.260348865,3587720774.5187054
2971,2018-09-04,7399.962839814,7246.754355662,3585026575.492572
2972,2018-09-05,7391.519913461,6714.906124526,4063479414.9589777
2973,2018-09-06,6720.246795663,6371.902785238,5128823495.474911
2974,2018-09-07,6551.343072157,6367.814557664,3604584133.876314
2975,2018-09-08,6495.347505137,6164.499001928,3029596737.942502
2976,2018-09-09,6434.372794125,6186.808464011,3170107868.1843734
2977,2018-09-10,6364.054074,6274.807969006,2898910708.5530744
2978,2018-09-11,6391.775975694,6232.734067451,2960797320.017478
2979,2018-09-12,6365.050837912,6243.021350234,3072304772.765284
2980,2018-09-13,6530.988604773,6356.884591956,3265539092.193332
2981,2018-09-14,6585.306525078,6440.806430483,3449529788.871757
2982,2018-09-15,6566.827240872,6491.857332585,2906742501.1619143
2983,2018-09-16,6535.007313325,6432.952919051,2612709364.0235004
2984,2018-09-17,6540.852093028,6241.767742526,2835108018.9539504
2985,2018-09-18,6392.264990936,6256.129769113,3249090128.6492743
2986,2018-09-19,6490.63439701,6178.636654024,3147521552.2712345
2987,2018-09-20,6513.94595805,6366.826294158,3420591797.88716
2988,2018-09-21,6752.404966008,6493.152931427,4903492828.541768
2989,2018-09-22,6801.843226655,6616.383582083,4979240365.486291
2990,2018-09-23,6772.406208207,6676.568040518,3519712889.774574
2991,2018-09-24,6725.147575678,6575.646351861,3574785844.315666
2992,2018-09-25,6588.874653099,6376.748408757,3810213970.800927
2993,2018-09-26,6551.84140185,6402.489428813,3710739995.6154423
2994,2018-09-27,6708.890307923,6456.868936613,3534387056.389184
2995,2018-09-28,6780.342952041,6572.820589437,3950139502.72127
2996,2018-09-29,6639.133514007,6499.12678059,3667760047.364148
2997,2018-09-30,6642.932344614,6555.15405797,3156173083.6218467
2998,2018-10-01,6653.039249374,6531.896590211,3103181637.296217
2999,2018-10-02,6609.789764928,6521.24899482,2973884240.6697183
3000,2018-10-03,6540.727212725,6450.163787073,3109636692.364331
3001,2018-10-04,6613.382645214,6499.819670241,2889072641.863299
3002,2018-10-05,6646.669403697,6549.521307364,2672396690.5100803
3003,2018-10-06,6629.702960488,6567.122763921,2497460195.881971
3004,2018-10-07,6629.59915977,6544.87251455,2328395841.846092
3005,2018-10-08,6681.339049822,6583.792576173,2719149065.687601
3006,2018-10-09,6663.221710667,6606.326817828,2895217736.8095245
3007,2018-10-10,6646.18252197,6532.790678706,2892787742.9338665
3008,2018-10-11,6597.07497291,6223.701469328,3856048836.4926505
3009,2018-10-12,6339.634868372,6218.533471382,3568675354.6650333
3010,2018-10-13,6325.159138957,6286.921219351,2707685988.2709885
3011,2018-10-14,6382.174804448,6312.444607358,2473293529.3844576
3012,2018-10-15,7241.013386934,6297.967732794,4839273501.044345
3013,2018-10-16,6656.351196471,6526.208311032,4349704177.003925
3014,2018-10-17,6578.4743,6491.21964139,3451052342.075724
3015,2018-10-18,6540.466031979,6461.579151329,3281648435.665219
3016,2018-10-19,6495.135871574,6450.3012513,3173937549.0158453
3017,2018-10-20,6472.939715716,6439.166420848,2966669746.46326
3018,2018-10-21,6505.716811461,6429.063841525,2678968945.046221
3019,2018-10-22,6494.29600581,6448.567204502,2956097582.888225
3020,2018-10-23,6474.39947166,6416.734024871,3291200247.1767387
3021,2018-10-24,6490.190728496,6413.603949848,3363537342.926277
3022,2018-10-25,6440.656013748,6396.052902194,3484524078.0412526
3023,2018-10-26,6426.947031918,6385.627746287,3097524566.94115
3024,2018-10-27,6430.371869094,6392.843436526,2928172852.4560328
3025,2018-10-28,6464.692941826,6381.13930249,2906079102.3680205
3026,2018-10-29,6407.649451942,6242.814051634,3093193492.478595
3027,2018-10-30,6304.135098663,6255.057567736,3434096462.4793286
3028,2018-10-31,6323.643162745,6238.6372898,3286097615.963602
3029,2018-11-01,6396.223719973,6293.045329941,3290643879.004671
3030,2018-11-02,6443.40365674,6368.621545495,3392903655.622112
3031,2018-11-03,6408.532431404,6360.144862999,3206344282.107809
3032,2018-11-04,6483.22544861,6372.297571342,3464581702.084554
3033,2018-11-05,6460.083841858,6402.330270375,3957885847.4198327
3034,2018-11-06,6444.682644885,6381.013880611,4020828315.3744464
3035,2018-11-07,6546.917804898,6432.383204043,4327547729.690759
3036,2018-11-08,6545.123286481,6463.98882188,4001027787.27146
3037,2018-11-09,6479.868232414,6385.639030339,3774750025.388616
3038,2018-11-10,6423.77031064,6395.744478183,3377807844.03098
3039,2018-11-11,6419.629801806,6364.816154636,3237576630.338422
3040,2018-11-12,6431.821641842,6354.974990417,3115460518.912264
3041,2018-11-13,6391.559008482,6337.928083205,3142925617.504097
3042,2018-11-14,6382.556324816,5560.880719722,4014854969.2242103
3043,2018-11-15,5801.395589434,5376.450570802,6458882428.673365
3044,2018-11-16,5674.911745861,5555.684495861,4458433780.159247
3045,2018-11-17,5637.369199686,5582.244808497,3341914742.75929
3046,2018-11-18,5676.508478713,5612.226552794,2911353904.9948997
3047,2018-11-19,5653.306826427,4858.770197698,3984630708.562563
3048,2018-11-20,4970.283673371,4274.174493715,6200899670.273817
3049,2018-11-21,4722.888985274,4355.940983959,5864613008.834743
3050,2018-11-22,4640.486228605,4377.545769831,3559480939.995985
3051,2018-11-23,4408.549466466,4219.987383706,3403581481.248564
3052,2018-11-24,4437.12427443,3822.143369562,2981154608.613752
3053,2018-11-25,4110.040082263,3596.00806059,4489490623.401364
3054,2018-11-26,4091.502639136,3665.565456655,4770358620.6052
3055,2018-11-27,3873.26585313,3679.708116943,4439296219.454825
3056,2018-11-28,4377.61022591,3837.958523137,4676357418.739209
3057,2018-11-29,4429.730210043,4152.042746816,4938676329.623747
3058,2018-11-30,4331.594554471,3968.034994522,4195701632.661413
3059,2018-12-01,4288.118114861,3977.624455728,3729733003.690406
3060,2018-12-02,4291.695878947,4118.785078199,3302972567.605143
3061,2018-12-03,4162.639731237,3868.407784677,3248618117.916213
3062,2018-12-04,4080.018654926,3847.851236503,3412849904.056449
3063,2018-12-05,3973.938520171,3777.504597679,3223065038.323724
3064,2018-12-06,3880.130150169,3530.420581097,3526083512.348898
3065,2018-12-07,3524.903843125,3279.326879568,4339092125.732182
3066,2018-12-08,3498.503410095,3328.189753409,4006131235.881874
3067,2018-12-09,3669.370224454,3438.48601509,3223762331.4300394
3068,2018-12-10,3620.702269676,3425.449092033,3018304106.43608
3069,2018-12-11,3475.454580667,3364.134935808,2910200651.819124
3070,2018-12-12,3515.635434451,3380.722528793,2888792462.636261
3071,2018-12-13,3480.817679557,3302.788527099,2600813123.036409
3072,2018-12-14,3334.267258125,3199.344540762,2873115299.4884944
3073,2018-12-15,3269.710129726,3188.542616892,2573365294.396488
3074,2018-12-16,3304.752077103,3237.496112093,2303080492.219079
3075,2018-12-17,3576.130761016,3256.286666292,2706691385.829008
3076,2018-12-18,3671.091738368,3458.156901189,4009405530.58585
3077,2018-12-19,3910.052394847,3656.799274105,4910794538.842526
3078,2018-12-20,4149.982112244,3701.497818021,5608484489.432625
3079,2018-12-21,4179.461009081,3823.730152349,5892067716.170284
3080,2018-12-22,3986.988101713,3836.166472087,4205980838.290268
3081,2018-12-23,4061.599528447,3956.035483518,4105611460.59793
3082,2018-12-24,4218.506382222,3974.488113207,5069262378.535473
3083,2018-12-25,4053.801000601,3741.532556251,4723284026.001758
3084,2018-12-26,3872.508799306,3751.58202965,4006659135.548405
3085,2018-12-27,3850.984987181,3633.371831014,3705806154.8215866
3086,2018-12-28,3931.006116306,3637.996492977,4067221987.255999
3087,2018-12-29,3951.326013396,3832.098961469,4424442568.545515
3088,2018-12-30,3885.944595624,3783.461120121,3919248135.353045
3089,2018-12-31,3865.30943988,3727.103166881,3648742018.449623
3090,2019-01-01,3857.66134997,3720.528270248,3433814142.055747
3091,2019-01-02,3944.482760725,3825.302832139,3910033511.3270135
3092,2019-01-03,3935.381479108,3828.512307784,4077088832.598976
3093,2019-01-04,3888.22508878,3795.299371612,3521627989.1605506
3094,2019-01-05,3928.92500025,3850.442903945,4197364686.9456058
3095,2019-01-06,4104.080838569,3846.981955643,4003384608.6634007
3096,2019-01-07,4103.696834349,4027.393340966,4366201231.862341
3097,2019-01-08,4109.513660184,4004.648804149,3846753571.304929
3098,2019-01-09,4066.410720206,4016.859198923,3988908524.103224
3099,2019-01-10,4063.302239641,3656.965007582,4556093682.767315
3100,2019-01-11,3713.285567013,3641.294105448,4763746665.390462
3101,2019-01-12,3697.354503693,3656.990109901,3649925423.381869
3102,2019-01-13,3675.767876524,3545.768209284,3457204812.510096
3103,2019-01-14,3728.417562433,3552.316662444,4486462095.734081
3104,2019-01-15,3721.250727445,3618.688647245,5156096242.143494
3105,2019-01-16,3710.602669414,3630.808410499,4660577413.35656
3106,2019-01-17,3687.616740461,3624.548986953,4616526889.360663
3107,2019-01-18,3686.295784048,3632.797684376,4651045589.009092
3108,2019-01-19,3766.801866732,3650.958251016,3689835108.385212
3109,2019-01-20,3746.098908126,3560.54361857,3873034470.9671497
3110,2019-01-21,3649.754615996,3527.19617532,3563557075.1487064
3111,2019-01-22,3628.570492611,3476.812119629,4101549978.630794
3112,2019-01-23,3630.196102145,3574.511563021,4711866363.06134
3113,2019-01-24,3627.345746878,3568.758624822,3378214501.6806464
3114,2019-01-25,3612.206202075,3563.229319401,3296210348.613134
3115,2019-01-26,3649.321285244,3584.553811289,3233121779.128203
3116,2019-01-27,3605.284864841,3547.930411633,3232926763.924869
3117,2019-01-28,3574.356431872,3427.061509559,3861302295.118399
3118,2019-01-29,3467.838291709,3392.538497169,3953321270.7058105
3119,2019-01-30,3480.918095904,3418.85728222,3858199435.000333
3120,2019-01-31,3489.921013106,3431.5557778,3724578165.907147
3121,2019-02-01,3480.373583519,3411.835140276,3256397943.534127
3122,2019-02-02,3502.072822894,3445.452966511,2966701131.3176246
3123,2019-02-03,3499.461531698,3432.582850938,2976985222.0833
3124,2019-02-04,3508.056356733,3434.033280102,3197948101.9971104
3125,2019-02-05,3471.534749096,3419.747400744,3263936607.0654526
3126,2019-02-06,3466.818451914,3391.965467631,3276428016.94053
3127,2019-02-07,3424.179019811,3366.804928507,3172882606.3196507
3128,2019-02-08,3703.010371206,3374.517849699,3699125550.317072
3129,2019-02-09,3651.233256781,3615.181021302,4816337561.830241
3130,2019-02-10,3664.267250837,3608.204418369,3568337039.2575016
3131,2019-02-11,3666.346751167,3606.968337044,3825671005.975767
3132,2019-02-12,3627.239484869,3581.12020691,3762188025.8605857
3133,2019-02-13,3632.689011386,3578.404056205,4162249066.373311
3134,2019-02-14,3611.070420381,3569.897912663,3892246586.438015
3135,2019-02-15,3626.918548558,3568.106289136,3212862423.5684257
3136,2019-02-16,3660.517482263,3590.467024705,3356391568.1538672
3137,2019-02-17,3637.774895747,3577.450979857,3355410897.195083
3138,2019-02-18,3891.033233383,3622.629503935,5319393065.773327
3139,2019-02-19,3958.537955987,3851.72589553,7132811992.470226
3140,2019-02-20,3951.681707239,3873.88150496,6006841479.765859
3141,2019-02-21,3956.247604617,3881.828977335,5511697633.975717
3142,2019-02-22,3972.317709802,3820.820278809,5345237781.081468
3143,2019-02-23,4143.211868287,3938.935168648,5993819033.573327
3144,2019-02-24,4172.083234272,3784.637178687,7968911492.198975
3145,2019-02-25,3892.454870588,3804.104099487,8314405155.451499
3146,2019-02-26,3870.314694801,3820.217154151,6678465742.937537
3147,2019-02-27,3867.840123562,3785.188773808,5619005740.642139
3148,2019-02-28,3886.919618225,3817.058024429,6383018981.591494
3149,2019-03-01,3861.178589309,3825.991123893,5864825753.614558
3150,2019-03-02,3862.221584261,3809.453704397,5447071839.033865
3151,2019-03-03,3898.093996858,3827.076615763,5447909337.815124
3152,2019-03-04,3919.14606195,3733.917481608,6433983663.174674
3153,2019-03-05,3875.95989518,3738.436474121,7223804195.499708
3154,2019-03-06,3883.832331764,3839.918720328,7747260333.087009
3155,2019-03-07,3911.321319755,3864.757247995,7068518206.673557
3156,2019-03-08,3915.224522058,3854.308002276,7471167903.671331
3157,2019-03-09,3941.820808796,3866.931804879,7940967853.130124
3158,2019-03-10,3932.190274542,3882.908897694,7402567148.695504
3159,2019-03-11,3912.109686138,3855.221924508,7052643189.63008
3160,2019-03-12,3925.106802045,3845.307653784,7663407757.045644
3161,2019-03-13,3914.368483938,3879.644200459,7384926003.158222
3162,2019-03-14,3924.174554114,3883.217836303,7576546206.104515
3163,2019-03-15,3947.511201251,3892.042261152,8017629319.948978
3164,2019-03-16,4051.957711268,3939.145756798,7722720660.064434
3165,2019-03-17,4036.719225768,3982.223905902,6292934445.182644
3166,2019-03-18,4046.607040693,3975.356198882,6488791545.70765
3167,2019-03-19,4048.74796906,4005.380860171,6570358755.835549
3168,2019-03-20,4078.511718087,4012.040945943,6972695205.772387
3169,2019-03-21,4093.784724444,4004.765643649,7547057321.641651
3170,2019-03-22,4031.364278194,4013.348776575,7201655912.385315
3171,2019-03-23,4043.791033026,4013.495429475,6780074591.640198
3172,2019-03-24,4080.429132322,4012.282392053,6725878926.084825
3173,2019-03-25,4038.832775001,3944.469301742,6944311054.387526
3174,2019-03-26,3987.170101869,3954.053909398,7619066425.306097
3175,2019-03-27,4070.654525251,3979.2189216,8742943136.499285
3176,2019-03-28,4082.483911422,4034.840680807,8505501000.37799
3177,2019-03-29,4143.060868805,4049.326845159,8374378124.41559
3178,2019-03-30,4185.986950413,4111.496747944,8325065858.569811
3179,2019-03-31,4210.95413776,4154.548282798,7198090848.707396
3180,2019-04-01,4229.129950658,4184.983265552,7908248777.82402
3181,2019-04-02,4915.319703997,4199.353304694,13775711440.36564
3182,2019-04-03,5277.183264217,4887.759498103,19127508756.52993
3183,2019-04-04,5055.964735281,4847.159233067,18855926362.82394
3184,2019-04-05,5043.52030711,4922.061605746,14519514536.466747
3185,2019-04-06,5209.789827716,4986.648572557,12362742813.212751
3186,2019-04-07,5244.16584738,5066.362965449,13686230210.00485
3187,2019-04-08,5330.055098135,5129.111525202,14625045141.83146
3188,2019-04-09,5300.612111963,5190.414107865,13296916759.138676
3189,2019-04-10,5438.076806385,5222.799900984,11882218008.812408
3190,2019-04-11,5360.792182502,5033.265192079,13805935888.294365
3191,2019-04-12,5139.184727198,4980.706446639,13280752283.11
3192,2019-04-13,5168.632419133,5081.413415427,11589436401.65359
3193,2019-04-14,5198.607002691,5089.297332302,9988617584.47333
3194,2019-04-15,5232.13107218,5068.359413253,11043323425.062246
3195,2019-04-16,5285.26935529,5083.122626088,11228915692.474398
3196,2019-04-17,5309.767053458,5247.411896122,11718122917.424685
3197,2019-04-18,5330.747549732,5268.381876188,11063569340.208778
3198,2019-04-19,5349.185233082,5253.519638981,10722417914.922018
3199,2019-04-20,5372.559483415,5314.995062328,12081570828.065258
3200,2019-04-21,5381.725474671,5296.630795402,12438521689.224068
3201,2019-04-22,5438.056151572,5319.583955251,12928762753.316998
3202,2019-04-23,5636.994562371,5410.56240827,14955243755.468807
3203,2019-04-24,5660.855010888,5456.808248396,15812762052.13293
3204,2019-04-25,5535.815358986,5241.366292456,14540868075.349545
3205,2019-04-26,5339.668146595,5154.398777214,15303879600.978777
3206,2019-04-27,5306.450167668,5233.559329194,12999036803.344814
3207,2019-04-28,5322.308489442,5241.079210927,11224137756.93043
3208,2019-04-29,5332.087293682,5216.487915655,11817924324.4683
3209,2019-04-30,5366.907619899,5153.65201441,12966428693.386885
3210,2019-05-01,5400.462952961,5298.148059404,12587501074.510923
3211,2019-05-02,5516.518746332,5223.551018942,12039530252.52024
3212,2019-05-03,5831.565100435,5475.473832288,14648002409.742603
3213,2019-05-04,5855.322770957,5625.471505591,15504428301.965794
3214,2019-05-05,5822.576221488,5714.366264154,14352891358.014853
3215,2019-05-06,5782.449597263,5653.180375054,13146879015.17897
3216,2019-05-07,5992.989650411,5739.282096674,11666659860.559153
3217,2019-05-08,5973.935495865,5798.867412876,10256612131.840769
3218,2019-05-09,6196.673171019,5973.099793055,10212135035.336254
3219,2019-05-10,6429.716712429,6174.133217691,12050097748.868092
3220,2019-05-11,7342.598761177,6391.280169946,21851165450.129826
3221,2019-05-12,7510.847160734,6844.12606548,27817884903.01372
3222,2019-05-13,8054.538413923,6941.761153096,23280120723.99534
3223,2019-05-14,8260.695888689,7711.297934298,26411583702.337494
3224,2019-05-15,8181.247379068,7867.372970654,24854975386.98828
3225,2019-05-16,8318.802551283,7795.804840835,26901315141.97368
3226,2019-05-17,7961.08326911,7083.26499268,24863829847.22632
3227,2019-05-18,7511.650425797,7295.380303288,20358130230.13385
3228,2019-05-19,8237.723663509,7328.418962598,18965835929.185444
3229,2019-05-20,8172.974801761,7715.421068381,19473852816.94717
3230,2019-05-21,8090.522839454,7864.922724498,18657102217.17845
3231,2019-05-22,8010.772118223,7731.159044375,17943842530.680466
3232,2019-05-23,7987.269266548,7579.508192006,18641365509.493183
3233,2019-05-24,8134.670180783,7858.212310867,17941265219.883144
3234,2019-05-25,8137.406250807,7991.341944201,18344447274.70888
3235,2019-05-26,8762.008200617,7971.658538311,16480490604.981249
3236,2019-05-27,8969.151504594,8652.925343603,24518403981.585262
3237,2019-05-28,8849.546725109,8647.460499139,22507477393.193558
3238,2019-05-29,8766.059974977,8549.555400527,20269010722.989845
3239,2019-05-30,8991.45418257,8306.121949591,21699755031.93024
3240,2019-05-31,8613.058555746,8217.012517843,24501009081.27088
3241,2019-06-01,8634.384312171,8522.97723213,20501225809.90437
3242,2019-06-02,8806.181716754,8586.830124871,18710649783.654823
3243,2019-06-03,8771.296312752,8362.955080545,18154175843.1599
3244,2019-06-04,8341.434666054,7651.972247475,20969240896.531845
3245,2019-06-05,7919.574241385,7714.461245668,19825003009.66125
3246,2019-06-06,7913.658342535,7623.176900011,16990627606.718157
3247,2019-06-07,8116.89009633,7801.596203718,17246216211.18947
3248,2019-06-08,8096.736821456,7883.568612159,15038837205.737192
3249,2019-06-09,8001.182588562,7713.072533886,14008185776.071651
3250,2019-06-10,8050.146086236,7635.914553819,15727304861.609226
3251,2019-06-11,8025.31929234,7817.896081731,15541222888.974173
3252,2019-06-12,8191.895037148,7900.587729118,15774624962.912905
3253,2019-06-13,8368.744385691,8135.076369052,15422325292.94472
3254,2019-06-14,8734.624600079,8253.963495841,16288944559.697744
3255,2019-06-15,8880.23284317,8651.785868277,16984569782.5587
3256,2019-06-16,9391.965327231,8839.579216261,18436066643.880177
3257,2019-06-17,9403.695555879,9026.522571994,18094529601.113903
3258,2019-06-18,9353.32056726,9042.990003328,18912820365.162624
3259,2019-06-19,9328.237785968,9111.404748221,17298750490.888557
3260,2019-06-20,9634.463338388,9299.436433025,16672354916.323616
3261,2019-06-21,10162.203698127,9590.2082253,20625984836.08303
3262,2019-06-22,11154.878298083,10128.357139209,28282491558.07023
3263,2019-06-23,11204.170999299,10585.083730998,25456978245.08755
3264,2019-06-24,11072.753380556,10679.372837767,21896313108.86441
3265,2019-06-25,11810.127825701,11013.875187462,22324164886.01128
3266,2019-06-26,13967.862276815,11772.134193991,34129035518.42541
3267,2019-06-27,13444.811410696,10574.654321285,44905142219.08265
3268,2019-06-28,12529.344002306,11019.356262506,41124037815.80567
3269,2019-06-29,12492.976245357,11653.208816827,30639783682.66016
3270,2019-06-30,12309.501284794,10912.255934044,25096318919.276333
3271,2019-07-01,11294.555996308,10097.196022324,26320633200.00246
3272,2019-07-02,10910.542694381,9778.404061006,28317668491.890404
3273,2019-07-03,11943.629838735,10839.724966902,28538254833.797066
3274,2019-07-04,11992.496247476,11178.99897539,26219102229.701763
3275,2019-07-05,11388.098208424,10872.022472643,23396188922.9593
3276,2019-07-06,11630.409594487,10997.057218163,21458791317.534348
3277,2019-07-07,11550.671929601,11174.758166612,18626823366.133514
3278,2019-07-08,12297.060156092,11358.017300254,19668175501.84159
3279,2019-07-09,12763.929091832,12186.139359644,25893451652.754112
3280,2019-07-10,13101.374226015,11718.181749561,28216117506.435875
3281,2019-07-11,12124.389791281,11143.890313031,31764845898.085747
3282,2019-07-12,11850.916746255,11187.860644737,26435460614.572063
3283,2019-07-13,11805.291467888,10946.06900241,20445438956.573074
3284,2019-07-14,11458.269526704,10288.853124064,21875939390.039207
3285,2019-07-15,11029.553923539,10041.932583832,25212827648.406937
3286,2019-07-16,10996.635592681,9448.365403112,22885732736.462265
3287,2019-07-17,9922.43590581,9134.258910507,27039875821.842934
3288,2019-07-18,10701.623245608,9364.276558339,25669828327.11842
3289,2019-07-19,10696.434230342,10225.694043316,24758188144.599106
3290,2019-07-20,11025.857309485,10437.695106868,20201960906.578205
3291,2019-07-21,10808.75818775,10362.648158675,18416083690.096504
3292,2019-07-22,10654.549992187,10175.295314143,16471991873.28206
3293,2019-07-23,10346.190304607,9878.81553022,17300369515.33527
3294,2019-07-24,9919.107224027,9600.322775942,17530908626.100945
3295,2019-07-25,10149.16495882,9767.129919657,17073063493.31741
3296,2019-07-26,9902.672559485,9712.555671751,14591296766.522284
3297,2019-07-27,10143.104188821,9422.807598267,15513188410.016272
3298,2019-07-28,9588.298625648,9262.952718454,13710929707.424322
3299,2019-07-29,9681.389066583,9484.519080794,14869050391.80669
3300,2019-07-30,9691.960963276,9439.241217675,13292546258.165554
3301,2019-07-31,10080.086121152,9578.650928445,14733945730.089369
3302,2019-08-01,10413.404931384,9918.184550011,15574445805.08076
3303,2019-08-02,10639.945262932,10334.616880697,16564062363.329533
3304,2019-08-03,10884.267576921,10498.519094738,16337356059.882215
3305,2019-08-04,10986.00769305,10606.246749694,14938219499.702148
3306,2019-08-05,11859.169270878,10930.662455659,23155275141.939342
3307,2019-08-06,12193.908318243,11277.734510391,23990902866.15977
3308,2019-08-07,12066.947311806,11420.597179321,22446298528.389225
3309,2019-08-08,12019.255358112,11578.318745384,22377247560.36519
3310,2019-08-09,12009.137000253,11700.385827153,19543454030.080837
3311,2019-08-10,11925.963231215,11295.234140884,18152460610.38489
3312,2019-08-11,11555.775899235,11217.137141763,16761977263.13256
3313,2019-08-12,11570.902065919,11334.786964253,14849455069.266504
3314,2019-08-13,11439.047665036,10839.200782979,14728525095.55085
3315,2019-08-14,10901.105749904,10008.252864913,20326697833.9406
3316,2019-08-15,10430.674821805,9615.26388667,24657040358.120068
3317,2019-08-16,10501.672200434,9811.905850079,22782309789.56091
3318,2019-08-17,10450.078170007,10076.206821184,17156270391.706024
3319,2019-08-18,10474.365680379,10117.358356191,14018174108.292109
3320,2019-08-19,10890.253796002,10291.536183267,15091312056.436798
3321,2019-08-20,10916.488030507,10594.412772425,15784606737.051598
3322,2019-08-21,10780.265168196,9975.001333944,17688173022.493256
3323,2019-08-22,10220.768871332,9832.56349227,18756324937.27356
3324,2019-08-23,10424.055968006,10069.597527933,14653621441.902023
3325,2019-08-24,10407.503090549,9968.718089627,14449223409.742449
3326,2019-08-25,10298.296110663,10003.483494941,13517731620.799112
3327,2019-08-26,10556.072515752,10150.617721237,17164867544.50236
3328,2019-08-27,10380.720316627,10090.229211494,15703309765.26789
3329,2019-08-28,10270.522244933,9691.87712645,15221292001.698517
3330,2019-08-29,9755.839219581,9388.612159252,20617835157.97794
3331,2019-08-30,9640.946925267,9409.399993687,16140852543.13026
3332,2019-08-31,9657.900632341,9501.605978464,14425731109.63572
3333,2019-09-01,9759.435329023,9566.21839372,11427639953.94762
3334,2019-09-02,10399.885655126,9716.073542907,14047005764.704762
3335,2019-09-03,10727.327767091,10279.704140115,20169687097.327747
3336,2019-09-04,10766.860351048,10405.045697122,19392131163.912285
3337,2019-09-05,10624.40247301,10503.866101465,17860080129.882195
3338,2019-09-06,10887.874248649,10259.589238372,17760403181.52739
3339,2019-09-07,10530.94637342,10315.228697326,18960923057.328537
3340,2019-09-08,10572.520355028,10326.63608395,15786963429.02188
3341,2019-09-09,10442.761181904,10135.676890092,16277428930.513926
3342,2019-09-10,10382.489398557,10012.012964927,16619929905.641602
3343,2019-09-11,10204.342522115,9973.087326473,16657146339.07356
3344,2019-09-12,10430.549285807,10068.621408328,16347803275.784428
3345,2019-09-13,10423.774252107,10193.334896139,15002494697.63255
3346,2019-09-14,10420.200051218,10273.609581183,13898257971.742422
3347,2019-09-15,10368.311044913,10283.331817049,13739377464.074911
3348,2019-09-16,10362.122494313,10147.911922248,13123396167.392435
3349,2019-09-17,10273.277521964,10171.825138418,15064900672.345425
3350,2019-09-18,10252.141471773,10149.693436472,16142256175.51902
3351,2019-09-19,10261.575491477,9781.984662058,18012950601.274014
3352,2019-09-20,10255.158567383,10112.378809418,17567944594.274727
3353,2019-09-21,10180.776817568,9977.084510201,14315188552.226397
3354,2019-09-22,10070.520315857,9876.651282321,13655833632.90586
3355,2019-09-23,10047.495876714,9696.204079567,13850095066.162457
3356,2019-09-24,9792.649520023,8137.460767762,18185819269.48422
3357,2019-09-25,8743.916533712,8270.46193408,27962840287.761627
3358,2019-09-26,8457.814132705,7871.665873986,19967083143.6207
3359,2019-09-27,8239.784966013,7909.344811111,19787032948.36193
3360,2019-09-28,8227.632773209,8048.833810124,15915683880.648952
3361,2019-09-29,8222.006280482,7955.684335853,14168854496.29004
3362,2019-09-30,8282.996850629,7773.497353879,15981733906.85519
3363,2019-10-01,8477.499526244,8200.939201929,16884676152.496897
3364,2019-10-02,8361.919233145,8179.062792213,14388816764.907316
3365,2019-10-03,8379.401244318,8105.82445839,13113453370.500526
3366,2019-10-04,8229.143722637,8075.794879395,13744039776.37676
3367,2019-10-05,8163.928569083,8044.380024243,12177117326.532265
3368,2019-10-06,8146.147351539,7850.254887733,12147006810.9726
3369,2019-10-07,8276.593674239,7819.2522184,15412261525.85769
3370,2019-10-08,8311.881016769,8134.994324144,17158691137.634642
3371,2019-10-09,8627.959232194,8128.889729005,16434316986.590736
3372,2019-10-10,8626.435857946,8451.919832781,19365691564.43617
