date,High
2023-05-27,1836.0173
2023-05-26,1837.3935
2023-05-25,1815.9757
2023-05-24,1853.5346
2023-05-23,1866.2329
2023-05-22,1827.803
2023-05-21,1830.4476
2023-05-20,1830.7064
2023-05-19,1824.9548
2023-05-18,1831.9265
2023-05-17,1833.3471
2023-05-16,1828.0832
2023-05-15,1843.6012
2023-05-14,1822.3203
2023-05-13,1813.1959
2023-05-12,1810.3218
2023-05-11,1844.8687
2023-05-10,1886.8278
2023-05-09,1865.0904
2023-05-08,1897.3357
2023-05-07,1935.8426
2023-05-06,2015.4897
2023-05-05,1998.8137
2023-05-04,1911.8444
2023-05-03,1901.7738
2023-05-02,1876.1889
2023-05-01,1885.2342
2023-04-30,1930.9684
2023-04-29,1911.7468
2023-04-28,1921.0742
2023-04-27,1934.1041
2023-04-26,1958.279
2023-04-25,1873.5903
2023-04-24,1884.2888
2023-04-23,1877.0826
2023-04-22,1884.6688
2023-04-21,1954.092
2023-04-20,1976.019
2023-04-19,2105.2103
2023-04-18,2120.5964
2023-04-17,2119.5458823698746
2023-04-16,2133.9364660855204
2023-04-15,2108.0501462324623
2023-04-14,2123.1762
2023-04-13,2019.796
2023-04-12,1927.888700500888
2023-04-11,1932.8665
2023-04-10,1915.6492
2023-04-09,1866.9234
2023-04-08,1874.467810758931
2023-04-07,1876.7467
2023-04-06,1904.7986
2023-04-05,1924.3323
2023-04-04,1878.9072
2023-04-03,1832.5562
2023-04-02,1823.406987008213
2023-04-01,1836.5043
2023-03-31,1838.7862
2023-03-30,1823.3916
2023-03-29,1823.9224
2023-03-28,1785.9332
2023-03-27,1778.8719
2023-03-26,1792.1872990178524
2023-03-25,1762.597277160509
2023-03-24,1820.78749162516
2023-03-23,1848.19392724134
2023-03-22,1819.0876
2023-03-21,1824.4765
2023-03-20,1803.1019915121449
2023-03-19,1839.4766936826563
2023-03-18,1832.3426
2023-03-17,1796.2327
2023-03-16,1686.1291
2023-03-15,1719.5707
2023-03-14,1777.5516
2023-03-13,1694.4369237585292
2023-03-12,1589.1116
2023-03-11,1482.021
2023-03-10,1438.2141
2023-03-09,1544.3348
2023-03-08,1568.6227
2023-03-07,1577.703763602755
2023-03-06,1580.8315
2023-03-05,1584.4379
2023-03-04,1574.9161
2023-03-03,1648.9702
2023-03-02,1673.6289
2023-03-01,1665.0062
2023-02-28,1644.9773581175605
2023-02-27,1662.4443
2023-02-26,1645.7324
2023-02-25,1609.1812
2023-02-24,1663.239
2023-02-23,1675.3703974904777
2023-02-22,1665.3506
2023-02-21,1716.4765
2023-02-20,1717.8282
2023-02-19,1720.6520135772514
2023-02-18,1696.6164
2023-02-17,1712.6734
2023-02-16,1729.7115
2023-02-15,1670.5597006869714
2023-02-14,1562.2449
2023-02-13,1529.724
2023-02-12,1550.5644
2023-02-11,1547.9816
2023-02-10,1562.130350478402
2023-02-09,1665.3742903431876
2023-02-08,1695.5076
2023-02-07,1683.2492488168684
2023-02-06,1661.8990280236933
2023-02-05,1680.644271753026
2023-02-04,1700.5303
2023-02-03,1683.0069
2023-02-02,1719.1712799197292
2023-02-01,1658.6795
2023-01-31,1611.3715
2023-01-30,1659.9173
2023-01-29,1668.8411
2023-01-28,1616.2405745069884
2023-01-27,1627.6226544427234
2023-01-26,1644.6173
2023-01-25,1645.5753
2023-01-24,1643.7927
2023-01-23,1645.1655
2023-01-22,1661.530846335606
2023-01-21,1678.16831334088
