date,High
2022-05-16,58.48831729414356
2022-05-15,58.779966067053685
2022-05-14,52.72123575686078
2022-05-13,55.6896
2022-05-12,53.8599
2022-05-11,68.2703
2022-05-10,73.9172
2022-05-09,77.0683
2022-05-08,79.26215595345955
2022-05-07,82.26695227083455
2022-05-06,84.5739
2022-05-05,94.82982774186311
2022-05-04,92.7871641273774
2022-05-03,88.71873132011339
2022-05-02,90.6682271462886
2022-05-01,92.22040606068494
2022-04-30,94.9398
2022-04-29,98.567
2022-04-28,100.443
2022-04-27,100.3286
2022-04-26,101.65603643363887
2022-04-25,101.4254
2022-04-24,102.2054
2022-04-23,102.737
2022-04-22,103.5485
2022-04-21,109.8874
2022-04-20,110.48505127283232
2022-04-19,108.4219
2022-04-18,102.4515
2022-04-17,105.2538
2022-04-16,103.1474
2022-04-15,102.8625
2022-04-14,107.16828151426483
2022-04-13,105.67629021125896
2022-04-12,108.9337
2022-04-11,111.7512
2022-04-10,112.98939659140984
2022-04-09,113.13090673885915
2022-04-08,122.0517776604832
2022-04-07,119.8595
2022-04-06,127.3559
2022-04-05,136.2091324151326
2022-04-04,137.96840621206292
2022-04-03,140.229
2022-04-02,142.0514517587241
2022-04-01,136.8913
2022-03-31,128.593356388549
2022-03-30,123.82191831572985
2022-03-29,115.4559
2022-03-28,113.431
2022-03-27,107.29060353654803
2022-03-26,103.2483
2022-03-25,104.6564
2022-03-24,103.4874
2022-03-23,96.06437580922292
2022-03-22,93.6675
2022-03-21,91.13557769219376
2022-03-20,92.4142311179586
2022-03-19,94.4389806994186
2022-03-18,91.80459198025672
2022-03-17,90.67972583119608
2022-03-16,87.73100446421137
2022-03-15,85.12167638011316
2022-03-14,81.9841
2022-03-13,82.8118
2022-03-12,82.66853723409406
2022-03-11,84.01884034021049
2022-03-10,88.47249263696274
2022-03-09,89.54092343696463
2022-03-08,84.7837
2022-03-07,86.36024542629386
2022-03-06,89.8392
2022-03-05,90.86876133620235
2022-03-04,95.7218772303813
2022-03-03,101.3975
2022-03-02,106.06666273259968
2022-03-01,101.4325
2022-02-28,100.51274579233996
2022-02-27,92.00304452635638
2022-02-26,94.52325202382838
2022-02-25,94.838
2022-02-24,92.2653
2022-02-23,93.0273
2022-02-22,87.1683
2022-02-21,95.9496
2022-02-20,93.2168
2022-02-19,92.5416347743077
2022-02-18,96.2271
2022-02-17,102.5703
2022-02-16,104.9222
2022-02-15,105.12333441796726
2022-02-14,97.71883827067995
2022-02-13,97.1567
2022-02-12,99.50834924661449
2022-02-11,107.94719661212156
2022-02-10,114.8532
2022-02-09,116.346
2022-02-08,119.84570081708
2022-02-07,121.4774
2022-02-06,115.85705111839796
2022-02-05,118.4500387123848
2022-02-04,112.38314770109427
2022-02-03,102.7302
2022-02-02,112.08032789038842
2022-02-01,113.21019680027884
2022-01-31,100.69299558299562
2022-01-30,97.26242063856004
2022-01-29,98.3688
2022-01-28,93.3967
2022-01-27,94.21428766283564
2022-01-26,103.5559
2022-01-25,99.5118
2022-01-24,99.6677
2022-01-23,104.414385365829
2022-01-22,112.9962187109768
2022-01-21,128.3916010967526
2022-01-20,143.6871096620659
2022-01-19,142.25496251861924
2022-01-18,141.8557
2022-01-17,148.1360058714557
2022-01-16,151.7695
2022-01-15,149.359399745668
2022-01-14,150.43573677053075
2022-01-13,157.31507691678434
2022-01-12,152.94236478559162
2022-01-11,143.09685445879
2022-01-10,143.56491385148288
2022-01-09,145.20981243757757
2022-01-08,147.84040593351872
2022-01-07,150.40915829632775
2022-01-06,154.5278
2022-01-05,171.1638
2022-01-04,173.7737
2022-01-03,176.5189
2022-01-02,179.3228
2022-01-01,178.76057842853552
2021-12-31,177.3247
2021-12-30,175.5509084132466
2021-12-29,180.5379257576828
2021-12-28,195.72762858920137
2021-12-27,204.338
2021-12-26,199.9197
2021-12-25,194.8597
2021-12-24,197.08261793945115
2021-12-23,193.34834290255944
2021-12-22,187.2861
2021-12-21,182.27758227245613
2021-12-20,181.02923247693013
2021-12-19,188.355274016071
2021-12-18,184.0397
2021-12-17,182.029340981352
2021-12-16,188.72319098760195
2021-12-15,181.2028565409983
2021-12-14,162.1963647882542
2021-12-13,173.38350002575308
2021-12-12,176.63370314226208
2021-12-11,173.63329108950657
2021-12-10,184.06047377720355
2021-12-09,196.47214104945888
2021-12-08,195.96784436391223
2021-12-07,203.6676
2021-12-06,197.390032858933
2021-12-05,203.24264975634915
2021-12-04,211.7144
2021-12-03,238.8238881232949
2021-12-02,242.88369921472727
2021-12-01,231.7400067156493
2021-11-30,217.631
2021-11-29,212.4454954646162
2021-11-28,201.5720898198853
2021-11-27,199.27317443971452
2021-11-26,210.38599253196003
2021-11-25,216.1009
2021-11-24,222.45240657651257
2021-11-23,225.795726251738
2021-11-22,231.6200523359412
2021-11-21,235.0435
2021-11-20,220.95067303811345
2021-11-19,218.8421
2021-11-18,222.5850586553312
2021-11-17,221.1193615997136
2021-11-16,238.0876
2021-11-15,245.76770962469283
2021-11-14,241.1312
2021-11-13,241.7979
2021-11-12,238.6009
2021-11-11,246.4173334715869
2021-11-10,247.86230637382727
2021-11-09,252.4471659306082
2021-11-08,253.1571
2021-11-07,258.6728678281635
2021-11-06,259.5182
2021-11-05,248.04646315120348
2021-11-04,249.91337875371104
